datetime,Номер скважины,forecast
1992-06-08,19,2.868455063985512
1992-06-09,19,2.868455063985512
1992-06-10,19,2.868455063985512
1992-06-11,19,2.868455063985512
1992-06-12,19,2.868455063985512
1992-06-13,19,2.868455063985512
1992-06-14,19,2.868455063985512
1992-06-15,19,2.868455063985512
1992-06-16,19,2.868455063985512
1992-06-17,19,2.868455063985512
1992-06-18,19,2.868455063985512
1992-06-19,19,2.868455063985512
1992-06-20,19,2.868455063985512
1992-06-21,19,2.868455063985512
1992-06-22,19,2.868455063985512
1992-06-23,19,2.868455063985512
1992-06-24,19,2.868455063985512
1992-06-25,19,2.868455063985512
1992-06-26,19,2.868455063985512
1992-06-27,19,2.868455063985512
1992-06-28,19,2.868455063985512
1992-06-29,19,2.868455063985512
1992-06-30,19,2.868455063985512
1992-07-01,19,2.868455063985512
1992-07-02,19,2.868455063985512
1992-07-03,19,2.868455063985512
1992-07-04,19,2.868455063985512
1992-07-05,19,2.868455063985512
1992-07-06,19,2.868455063985512
1992-07-07,19,2.868455063985512
1992-07-08,19,2.868455063985512
1992-07-09,19,2.868455063985512
1992-07-10,19,2.868455063985512
1992-07-11,19,2.868455063985512
1992-07-12,19,2.868455063985512
1992-04-17,20,1.1966427055475775
1992-04-18,20,1.19708436466206
1992-04-19,20,1.1973878672133305
1992-04-20,20,1.1975964303236732
1992-04-21,20,1.1977397522523152
1992-04-22,20,1.1978382412669635
1992-04-23,20,1.197905921670781
1992-04-24,20,1.1979524307873284
1992-04-25,20,1.1979843912633303
1992-04-26,20,1.1980063540977615
1992-04-27,20,1.1980214466794934
1992-04-28,20,1.1980318181105603
1992-04-29,20,1.1980389452266684
1992-04-30,20,1.1980438428906157
1992-05-01,20,1.198047208503267
1992-05-02,20,1.1980495213096662
1992-05-03,20,1.1980511106409395
1992-05-04,20,1.1980522028092666
1992-05-05,20,1.1980529533335122
1992-05-06,20,1.1980534690842708
1992-05-07,20,1.1980538235016618
1992-05-08,20,1.1980540670528053
1992-05-09,20,1.1980542344180674
1992-05-10,20,1.1980543494293563
1992-05-11,20,1.1980544284636578
1992-05-12,20,1.198054482775029
1992-05-13,20,1.1980545200971158
1992-05-14,20,1.1980545457443812
1992-05-15,20,1.1980545633688573
1992-05-16,20,1.1980545754801741
1992-05-17,20,1.1980545838029177
1992-05-18,20,1.1980545895222017
1992-05-19,20,1.1980545934524212
1992-05-20,20,1.1980545961532183
1992-05-21,20,1.198054598009172
1992-05-22,20,1.1980545992845597
1992-05-23,20,1.19805460016099
1992-05-24,20,1.1980546007632618
1992-05-25,20,1.1980546011771354
1992-05-26,20,1.198054601461544
1992-05-27,20,1.1980546016569862
1992-05-28,20,1.1980546017912914
1992-05-29,20,1.1980546018835843
1992-05-30,20,1.1980546019470069
1992-05-31,20,1.19805460199059
1992-06-01,20,1.1980546020205398
1992-06-02,20,1.198054602041121
1992-06-03,20,1.198054602055264
1992-06-04,20,1.198054602064983
1992-06-05,20,1.1980546020716616
1992-06-06,20,1.198054602076251
1992-06-07,20,1.198054602079405
1992-06-08,20,1.1980546020815723
1992-06-09,20,1.1980546020830616
1992-06-10,20,1.198054602084085
1992-06-11,20,1.1980546020847882
1992-06-12,20,1.1980546020852716
1992-06-13,20,1.1980546020856038
1992-06-14,20,1.198054602085832
1992-06-15,20,1.1980546020859888
1992-06-16,20,1.1980546020860965
1992-06-17,20,1.1980546020861707
1992-06-18,20,1.1980546020862215
1992-06-19,20,1.1980546020862566
1992-06-20,20,1.1980546020862806
1992-06-21,20,1.198054602086297
1992-06-22,20,1.1980546020863083
1992-06-23,20,1.198054602086316
1992-06-24,20,1.1980546020863214
1992-06-25,20,1.1980546020863252
1992-06-26,20,1.1980546020863276
1992-06-27,20,1.1980546020863294
1992-06-28,20,1.1980546020863305
1992-06-29,20,1.1980546020863314
1992-06-30,20,1.198054602086332
1992-07-01,20,1.1980546020863325
1992-07-02,20,1.1980546020863327
1992-07-03,20,1.198054602086333
1992-07-04,20,1.1980546020863332
1992-07-05,20,1.1980546020863332
1992-07-06,20,1.1980546020863332
1992-07-07,20,1.1980546020863332
1992-07-08,20,1.1980546020863332
1992-07-09,20,1.1980546020863332
1992-07-10,20,1.1980546020863332
1992-07-11,20,1.1980546020863332
1992-07-12,20,1.1980546020863332
1992-07-13,20,1.1980546020863332
1992-07-14,20,1.1980546020863332
1992-07-15,20,1.1980546020863332
1992-04-14,21,3.65062306298431
1992-04-15,21,3.647570970127376
1992-04-16,21,3.649434746321592
1992-04-17,21,3.648296621806726
1992-04-18,21,3.6489916233929462
1992-04-19,21,3.648567217101245
1992-04-20,21,3.6488263829851895
1992-04-21,21,3.64866812200576
1992-04-22,21,3.648764764886485
1992-04-23,21,3.6487057494145194
1992-04-24,21,3.6487417875158803
1992-04-25,21,3.648719780664009
1992-04-26,21,3.648733219261244
1992-04-27,21,3.6487250129127533
1992-04-28,21,3.6487300241616487
1992-04-29,21,3.6487269640167472
1992-04-30,21,3.648728832709964
1992-05-01,21,3.648727691582844
1992-05-02,21,3.6487283884179864
1992-05-03,21,3.6487279628920244
1992-05-04,21,3.648728222741641
1992-05-05,21,3.6487280640631368
1992-05-06,21,3.648728160960981
1992-05-07,21,3.6487281017898145
1992-05-08,21,3.648728137922992
1992-05-09,21,3.6487281158580815
1992-05-10,21,3.6487281293321328
1992-05-11,21,3.648728121104134
1992-05-12,21,3.6487281261286038
1992-05-13,21,3.6487281230603856
1992-05-14,21,3.6487281249340087
1992-05-15,21,3.648728123789871
1992-05-16,21,3.6487281244885446
1992-05-17,21,3.648728124061896
1992-05-18,21,3.648728124322431
1992-05-19,21,3.648728124163334
1992-05-20,21,3.6487281242604874
1992-05-21,21,3.64872812420116
1992-05-22,21,3.6487281242373886
1992-05-23,21,3.6487281242152654
1992-05-24,21,3.648728124228775
1992-05-25,21,3.648728124220525
1992-05-26,21,3.648728124225563
1992-05-27,21,3.6487281242224867
1992-05-28,21,3.648728124224365
1992-05-29,21,3.648728124223218
1992-05-30,21,3.6487281242239185
1992-05-31,21,3.648728124223491
1992-06-01,21,3.648728124223752
1992-06-02,21,3.6487281242235925
1992-06-03,21,3.6487281242236898
1992-06-04,21,3.6487281242236302
1992-06-05,21,3.6487281242236667
1992-06-06,21,3.6487281242236445
1992-06-07,21,3.648728124223658
1992-06-08,21,3.64872812422365
1992-06-09,21,3.6487281242236547
1992-06-10,21,3.6487281242236516
1992-06-11,21,3.6487281242236533
1992-06-12,21,3.648728124223652
1992-06-13,21,3.648728124223653
1992-06-14,21,3.6487281242236524
1992-06-15,21,3.648728124223653
1992-06-16,21,3.648728124223653
1992-06-17,21,3.648728124223653
1992-06-18,21,3.648728124223653
1992-06-19,21,3.648728124223653
1992-06-20,21,3.648728124223653
1992-06-21,21,3.648728124223653
1992-06-22,21,3.648728124223653
1992-06-23,21,3.648728124223653
1992-06-24,21,3.648728124223653
1992-06-25,21,3.648728124223653
1992-06-26,21,3.648728124223653
1992-06-27,21,3.648728124223653
1992-06-28,21,3.648728124223653
1992-06-29,21,3.648728124223653
1992-06-30,21,3.648728124223653
1992-07-01,21,3.648728124223653
1992-07-02,21,3.648728124223653
1992-07-03,21,3.648728124223653
1992-07-04,21,3.648728124223653
1992-07-05,21,3.648728124223653
1992-07-06,21,3.648728124223653
1992-07-07,21,3.648728124223653
1992-07-08,21,3.648728124223653
1992-07-09,21,3.648728124223653
1992-07-10,21,3.648728124223653
1992-07-11,21,3.648728124223653
1992-07-12,21,3.648728124223653
1992-04-11,22,18.354415017952242
1992-04-12,22,18.27214284798188
1992-04-13,22,18.24074590239068
1992-04-14,22,18.228764108391427
1992-04-15,22,18.224191581200095
1992-04-16,22,18.222446600029766
1992-04-17,22,18.221780675223332
1992-04-18,22,18.221526543055393
1992-04-19,22,18.221429560395855
1992-04-20,22,18.221392549590306
1992-04-21,22,18.22137842541869
1992-04-22,22,18.2213730353111
1992-04-23,22,18.22137097832251
1992-04-24,22,18.221370193328525
1992-04-25,22,18.22136989375683
1992-04-26,22,18.221369779433406
1992-04-27,22,18.221369735804966
1992-04-28,22,18.221369719155355
1992-04-29,22,18.221369712801483
1992-04-30,22,18.2213697103767
1992-05-01,22,18.221369709451345
1992-05-02,22,18.22136970909821
1992-05-03,22,18.221369708963444
1992-05-04,22,18.221369708912015
1992-05-05,22,18.22136970889239
1992-05-06,22,18.2213697088849
1992-05-07,22,18.22136970888204
1992-05-08,22,18.22136970888095
1992-05-09,22,18.221369708880534
1992-05-10,22,18.221369708880374
1992-05-11,22,18.221369708880314
1992-05-12,22,18.22136970888029
1992-05-13,22,18.22136970888028
1992-05-14,22,18.221369708880278
1992-05-15,22,18.221369708880278
1992-05-16,22,18.221369708880278
1992-05-17,22,18.221369708880278
1992-05-18,22,18.221369708880278
1992-05-19,22,18.221369708880278
1992-05-20,22,18.221369708880278
1992-05-21,22,18.221369708880278
1992-05-22,22,18.221369708880278
1992-05-23,22,18.221369708880278
1992-05-24,22,18.221369708880278
1992-05-25,22,18.221369708880278
1992-05-26,22,18.221369708880278
1992-05-27,22,18.221369708880278
1992-05-28,22,18.221369708880278
1992-05-29,22,18.221369708880278
1992-05-30,22,18.221369708880278
1992-05-31,22,18.221369708880278
1992-06-01,22,18.221369708880278
1992-06-02,22,18.221369708880278
1992-06-03,22,18.221369708880278
1992-06-04,22,18.221369708880278
1992-06-05,22,18.221369708880278
1992-06-06,22,18.221369708880278
1992-06-07,22,18.221369708880278
1992-06-08,22,18.221369708880278
1992-06-09,22,18.221369708880278
1992-06-10,22,18.221369708880278
1992-06-11,22,18.221369708880278
1992-06-12,22,18.221369708880278
1992-06-13,22,18.221369708880278
1992-06-14,22,18.221369708880278
1992-06-15,22,18.221369708880278
1992-06-16,22,18.221369708880278
1992-06-17,22,18.221369708880278
1992-06-18,22,18.221369708880278
1992-06-19,22,18.221369708880278
1992-06-20,22,18.221369708880278
1992-06-21,22,18.221369708880278
1992-06-22,22,18.221369708880278
1992-06-23,22,18.221369708880278
1992-06-24,22,18.221369708880278
1992-06-25,22,18.221369708880278
1992-06-26,22,18.221369708880278
1992-06-27,22,18.221369708880278
1992-06-28,22,18.221369708880278
1992-06-29,22,18.221369708880278
1992-06-30,22,18.221369708880278
1992-07-01,22,18.221369708880278
1992-07-02,22,18.221369708880278
1992-07-03,22,18.221369708880278
1992-07-04,22,18.221369708880278
1992-07-05,22,18.221369708880278
1992-07-06,22,18.221369708880278
1992-07-07,22,18.221369708880278
1992-07-08,22,18.221369708880278
1992-07-09,22,18.221369708880278
1992-04-14,23,6.179342612223577
1992-04-15,23,6.270356788574686
1992-04-16,23,6.303914934075788
1992-04-17,23,6.316288271665844
1992-04-18,23,6.320850486914373
1992-04-19,23,6.322532636764599
1992-04-20,23,6.323152867938376
1992-04-21,23,6.323381555477047
1992-04-22,23,6.323465875634683
1992-04-23,23,6.323496965605851
1992-04-24,23,6.323508428894515
1992-04-25,23,6.323512655562539
1992-04-26,23,6.323514213991635
1992-04-27,23,6.32351478860531
1992-04-28,23,6.3235150004730665
1992-04-29,23,6.323515078591545
1992-04-30,23,6.323515107394874
1992-05-01,23,6.323515118015047
1992-05-02,23,6.323515121930847
1992-05-03,23,6.323515123374655
1992-05-04,23,6.323515123907006
1992-05-05,23,6.323515124103291
1992-05-06,23,6.323515124175664
1992-05-07,23,6.323515124202348
1992-05-08,23,6.323515124212188
1992-05-09,23,6.323515124215816
1992-05-10,23,6.3235151242171534
1992-05-11,23,6.323515124217646
1992-05-12,23,6.3235151242178285
1992-05-13,23,6.323515124217895
1992-05-14,23,6.32351512421792
1992-05-15,23,6.323515124217929
1992-05-16,23,6.323515124217932
1992-05-17,23,6.323515124217933
1992-05-18,23,6.323515124217934
1992-05-19,23,6.323515124217934
1992-05-20,23,6.323515124217934
1992-05-21,23,6.323515124217934
1992-05-22,23,6.323515124217934
1992-05-23,23,6.323515124217934
1992-05-24,23,6.323515124217934
1992-05-25,23,6.323515124217934
1992-05-26,23,6.323515124217934
1992-05-27,23,6.323515124217934
1992-05-28,23,6.323515124217934
1992-05-29,23,6.323515124217934
1992-05-30,23,6.323515124217934
1992-05-31,23,6.323515124217934
1992-06-01,23,6.323515124217934
1992-06-02,23,6.323515124217934
1992-06-03,23,6.323515124217934
1992-06-04,23,6.323515124217934
1992-06-05,23,6.323515124217934
1992-06-06,23,6.323515124217934
1992-06-07,23,6.323515124217934
1992-06-08,23,6.323515124217934
1992-06-09,23,6.323515124217934
1992-06-10,23,6.323515124217934
1992-06-11,23,6.323515124217934
1992-06-12,23,6.323515124217934
1992-06-13,23,6.323515124217934
1992-06-14,23,6.323515124217934
1992-06-15,23,6.323515124217934
1992-06-16,23,6.323515124217934
1992-06-17,23,6.323515124217934
1992-06-18,23,6.323515124217934
1992-06-19,23,6.323515124217934
1992-06-20,23,6.323515124217934
1992-06-21,23,6.323515124217934
1992-06-22,23,6.323515124217934
1992-06-23,23,6.323515124217934
1992-06-24,23,6.323515124217934
1992-06-25,23,6.323515124217934
1992-06-26,23,6.323515124217934
1992-06-27,23,6.323515124217934
1992-06-28,23,6.323515124217934
1992-06-29,23,6.323515124217934
1992-06-30,23,6.323515124217934
1992-07-01,23,6.323515124217934
1992-07-02,23,6.323515124217934
1992-07-03,23,6.323515124217934
1992-07-04,23,6.323515124217934
1992-07-05,23,6.323515124217934
1992-07-06,23,6.323515124217934
1992-07-07,23,6.323515124217934
1992-07-08,23,6.323515124217934
1992-07-09,23,6.323515124217934
1992-07-10,23,6.323515124217934
1992-07-11,23,6.323515124217934
1992-07-12,23,6.323515124217934
1992-04-11,24,4.286106780283049
1992-04-12,24,4.266715997424656
1992-04-13,24,4.256524356176046
1992-04-14,24,4.251167710593506
1992-04-15,24,4.248352300278622
1992-04-16,24,4.246872543009074
1992-04-17,24,4.246094794357233
1992-04-18,24,4.245686015851535
1992-04-19,24,4.245471165120101
1992-04-20,24,4.245358241284443
1992-04-21,24,4.245298889414544
1992-04-22,24,4.245267694543772
1992-04-23,24,4.245251298767798
1992-04-24,24,4.245242681278347
1992-04-25,24,4.245238151994429
1992-04-26,24,4.245235771438825
1992-04-27,24,4.245234520237733
1992-04-28,24,4.24523386261639
1992-04-29,24,4.245233516975842
1992-04-30,24,4.24523333530992
1992-05-01,24,4.245233239827756
1992-05-02,24,4.2452331896430895
1992-05-03,24,4.245233163266428
1992-05-04,24,4.245233149403064
1992-05-05,24,4.24523314211659
1992-05-06,24,4.245233138286878
1992-05-07,24,4.245233136274011
1992-05-08,24,4.245233135216065
1992-05-09,24,4.245233134660016
1992-05-10,24,4.245233134367762
1992-05-11,24,4.245233134214155
1992-05-12,24,4.245233134133421
1992-05-13,24,4.245233134090987
1992-05-14,24,4.245233134068684
1992-05-15,24,4.245233134056962
1992-05-16,24,4.2452331340508005
1992-05-17,24,4.245233134047562
1992-05-18,24,4.2452331340458604
1992-05-19,24,4.245233134044966
1992-05-20,24,4.245233134044496
1992-05-21,24,4.245233134044249
1992-05-22,24,4.24523313404412
1992-05-23,24,4.245233134044051
1992-05-24,24,4.245233134044016
1992-05-25,24,4.245233134043997
1992-05-26,24,4.245233134043987
1992-05-27,24,4.245233134043982
1992-05-28,24,4.245233134043979
1992-05-29,24,4.2452331340439775
1992-05-30,24,4.245233134043977
1992-05-31,24,4.245233134043977
1992-06-01,24,4.245233134043977
1992-06-02,24,4.245233134043977
1992-06-03,24,4.245233134043977
1992-06-04,24,4.245233134043977
1992-06-05,24,4.245233134043977
1992-06-06,24,4.245233134043977
1992-06-07,24,4.245233134043977
1992-06-08,24,4.245233134043977
1992-06-09,24,4.245233134043977
1992-06-10,24,4.245233134043977
1992-06-11,24,4.245233134043977
1992-06-12,24,4.245233134043977
1992-06-13,24,4.245233134043977
1992-06-14,24,4.245233134043977
1992-06-15,24,4.245233134043977
1992-06-16,24,4.245233134043977
1992-06-17,24,4.245233134043977
1992-06-18,24,4.245233134043977
1992-06-19,24,4.245233134043977
1992-06-20,24,4.245233134043977
1992-06-21,24,4.245233134043977
1992-06-22,24,4.245233134043977
1992-06-23,24,4.245233134043977
1992-06-24,24,4.245233134043977
1992-06-25,24,4.245233134043977
1992-06-26,24,4.245233134043977
1992-06-27,24,4.245233134043977
1992-06-28,24,4.245233134043977
1992-06-29,24,4.245233134043977
1992-06-30,24,4.245233134043977
1992-07-01,24,4.245233134043977
1992-07-02,24,4.245233134043977
1992-07-03,24,4.245233134043977
1992-07-04,24,4.245233134043977
1992-07-05,24,4.245233134043977
1992-07-06,24,4.245233134043977
1992-07-07,24,4.245233134043977
1992-07-08,24,4.245233134043977
1992-07-09,24,4.245233134043977
1992-04-26,25,15.27771726946314
1992-04-27,25,15.27749512429106
1992-04-28,25,15.277320581852074
1992-04-29,25,15.277183441518474
1992-04-30,25,15.277075688520354
1992-05-01,25,15.27699102554558
1992-05-02,25,15.276924504711612
1992-05-03,25,15.276872238400824
1992-05-04,25,15.276831172059943
1992-05-05,25,15.276798905685524
1992-05-06,25,15.276773553562697
1992-05-07,25,15.276753634060011
1992-05-08,25,15.276737983039782
1992-05-09,25,15.276725685823427
1992-05-10,25,15.276716023735725
1992-05-11,25,15.276708432103922
1992-05-12,25,15.276702467257067
1992-05-13,25,15.276697780596951
1992-05-14,25,15.276694098225285
1992-05-15,25,15.276691204936514
1992-05-16,25,15.276688931640749
1992-05-17,25,15.2766871454818
1992-05-18,25,15.276685742072774
1992-05-19,25,15.276684639395492
1992-05-20,25,15.276683773007175
1992-05-21,25,15.276683092274261
1992-05-22,25,15.276682557413288
1992-05-23,25,15.276682137165853
1992-05-24,25,15.27668180697181
1992-05-25,25,15.276681547533926
1992-05-26,25,15.276681343690102
1992-05-27,25,15.276681183527279
1992-05-28,25,15.276681057685202
1992-05-29,25,15.276680958809395
1992-05-30,25,15.276680881121349
1992-05-31,25,15.27668082008081
1992-06-01,25,15.27668077212044
1992-06-02,25,15.276680734437335
1992-06-03,25,15.276680704829214
1992-06-04,25,15.276680681565717
1992-06-05,25,15.276680663287275
1992-06-06,25,15.276680648925659
1992-06-07,25,15.276680637641544
1992-06-08,25,15.276680628775464
1992-06-09,25,15.276680621809266
1992-06-10,25,15.276680616335831
1992-06-11,25,15.27668061203528
1992-06-12,25,15.27668060865628
1992-06-13,25,15.276680606001353
1992-06-14,25,15.276680603915342
1992-06-15,25,15.276680602276334
1992-06-16,25,15.276680600988545
1992-06-17,25,15.27668059997671
1992-06-18,25,15.276680599181699
1992-06-19,25,15.276680598557048
1992-06-20,25,15.276680598066251
1992-06-21,25,15.276680597680626
1992-06-22,25,15.276680597377634
1992-06-23,25,15.27668059713957
1992-06-24,25,15.27668059695252
1992-06-25,25,15.276680596805551
1992-06-26,25,15.276680596690078
1992-06-27,25,15.276680596599348
1992-06-28,25,15.276680596528061
1992-06-29,25,15.27668059647205
1992-06-30,25,15.27668059642804
1992-07-01,25,15.276680596393462
1992-07-02,25,15.276680596366292
1992-07-03,25,15.276680596344946
1992-07-04,25,15.276680596328173
1992-07-05,25,15.276680596314995
1992-07-06,25,15.27668059630464
1992-07-07,25,15.276680596296504
1992-07-08,25,15.276680596290111
1992-07-09,25,15.27668059628509
1992-07-10,25,15.276680596281142
1992-07-11,25,15.276680596278043
1992-07-12,25,15.276680596275607
1992-07-13,25,15.276680596273692
1992-07-14,25,15.276680596272188
1992-07-15,25,15.276680596271007
1992-07-16,25,15.276680596270078
1992-07-17,25,15.276680596269347
1992-07-18,25,15.276680596268774
1992-07-19,25,15.276680596268323
1992-07-20,25,15.276680596267969
1992-07-21,25,15.27668059626769
1992-07-22,25,15.276680596267472
1992-07-23,25,15.2766805962673
1992-07-24,25,15.276680596267164
1992-04-11,26,11.66780981937024
1992-04-12,26,11.677313098823198
1992-04-13,26,11.675548847960044
1992-04-14,26,11.675876375012527
1992-04-15,26,11.675815570751439
1992-04-16,26,11.675826858851577
1992-04-17,26,11.675824763254946
1992-04-18,26,11.675825152295191
1992-04-19,26,11.675825080071219
1992-04-20,26,11.675825093479348
1992-04-21,26,11.675825090990175
1992-04-22,26,11.675825091452282
1992-04-23,26,11.675825091366493
1992-04-24,26,11.67582509138242
1992-04-25,26,11.675825091379464
1992-04-26,26,11.675825091380013
1992-04-27,26,11.675825091379911
1992-04-28,26,11.67582509137993
1992-04-29,26,11.675825091379927
1992-04-30,26,11.675825091379927
1992-05-01,26,11.675825091379927
1992-05-02,26,11.675825091379927
1992-05-03,26,11.675825091379927
1992-05-04,26,11.675825091379927
1992-05-05,26,11.675825091379927
1992-05-06,26,11.675825091379927
1992-05-07,26,11.675825091379927
1992-05-08,26,11.675825091379927
1992-05-09,26,11.675825091379927
1992-05-10,26,11.675825091379927
1992-05-11,26,11.675825091379927
1992-05-12,26,11.675825091379927
1992-05-13,26,11.675825091379927
1992-05-14,26,11.675825091379927
1992-05-15,26,11.675825091379927
1992-05-16,26,11.675825091379927
1992-05-17,26,11.675825091379927
1992-05-18,26,11.675825091379927
1992-05-19,26,11.675825091379927
1992-05-20,26,11.675825091379927
1992-05-21,26,11.675825091379927
1992-05-22,26,11.675825091379927
1992-05-23,26,11.675825091379927
1992-05-24,26,11.675825091379927
1992-05-25,26,11.675825091379927
1992-05-26,26,11.675825091379927
1992-05-27,26,11.675825091379927
1992-05-28,26,11.675825091379927
1992-05-29,26,11.675825091379927
1992-05-30,26,11.675825091379927
1992-05-31,26,11.675825091379927
1992-06-01,26,11.675825091379927
1992-06-02,26,11.675825091379927
1992-06-03,26,11.675825091379927
1992-06-04,26,11.675825091379927
1992-06-05,26,11.675825091379927
1992-06-06,26,11.675825091379927
1992-06-07,26,11.675825091379927
1992-06-08,26,11.675825091379927
1992-06-09,26,11.675825091379927
1992-06-10,26,11.675825091379927
1992-06-11,26,11.675825091379927
1992-06-12,26,11.675825091379927
1992-06-13,26,11.675825091379927
1992-06-14,26,11.675825091379927
1992-06-15,26,11.675825091379927
1992-06-16,26,11.675825091379927
1992-06-17,26,11.675825091379927
1992-06-18,26,11.675825091379927
1992-06-19,26,11.675825091379927
1992-06-20,26,11.675825091379927
1992-06-21,26,11.675825091379927
1992-06-22,26,11.675825091379927
1992-06-23,26,11.675825091379927
1992-06-24,26,11.675825091379927
1992-06-25,26,11.675825091379927
1992-06-26,26,11.675825091379927
1992-06-27,26,11.675825091379927
1992-06-28,26,11.675825091379927
1992-06-29,26,11.675825091379927
1992-06-30,26,11.675825091379927
1992-07-01,26,11.675825091379927
1992-07-02,26,11.675825091379927
1992-07-03,26,11.675825091379927
1992-07-04,26,11.675825091379927
1992-07-05,26,11.675825091379927
1992-07-06,26,11.675825091379927
1992-07-07,26,11.675825091379927
1992-07-08,26,11.675825091379927
1992-07-09,26,11.675825091379927
1992-04-14,27,5.340636530670627
1992-04-15,27,5.367578177067263
1992-04-16,27,5.389157462923731
1992-04-17,27,5.4064416916311995
1992-04-18,27,5.420285734663908
1992-04-19,27,5.431374313201907
1992-04-20,27,5.440255864184005
1992-04-21,27,5.447369665793228
1992-04-22,27,5.4530675639911195
1992-04-23,27,5.45763137468714
1992-04-24,27,5.46128682224793
1992-04-25,27,5.464214703739889
1992-04-26,27,5.466559831084323
1992-04-27,27,5.468438193400804
1992-04-28,27,5.469942693785547
1992-04-29,27,5.471147744263739
1992-04-30,27,5.472112946180412
1992-05-01,27,5.472886038060636
1992-05-02,27,5.473505256739075
1992-05-03,27,5.474001228539497
1992-05-04,27,5.474398484041276
1992-05-05,27,5.474716671352651
1992-05-06,27,5.474971527898794
1992-05-07,27,5.475175658788965
1992-05-08,27,5.475339160260489
1992-05-09,27,5.475470119034872
1992-05-10,27,5.4755750122840166
1992-05-11,27,5.475659027988713
1992-05-12,27,5.475726321534229
1992-05-13,27,5.475780221234107
1992-05-14,27,5.475823392947302
1992-05-15,27,5.47585797193057
1992-05-16,27,5.4758856684474635
1992-05-17,27,5.475907852357328
1992-05-18,27,5.475925620868032
1992-05-19,27,5.475939852803456
1992-05-20,27,5.475951252069792
1992-05-21,27,5.475960382470481
1992-05-22,27,5.475967695591718
1992-05-23,27,5.475973553137741
1992-05-24,27,5.475978244820579
1992-05-25,27,5.475982002689109
1992-05-26,27,5.475985012606098
1992-05-27,27,5.475987423440913
1992-05-28,27,5.475989354432541
1992-05-29,27,5.475990901087104
1992-05-30,27,5.475992139901557
1992-05-31,27,5.475993132147197
1992-06-01,27,5.475993926900124
1992-06-02,27,5.475994563468518
1992-06-03,27,5.475995073336814
1992-06-04,27,5.475995481722907
1992-06-05,27,5.47599580882542
1992-06-06,27,5.475996070822721
1992-06-07,27,5.475996280673098
1992-06-08,27,5.475996448755672
1992-06-09,27,5.475996583383744
1992-06-10,27,5.475996691215968
1992-06-11,27,5.475996777585686
1992-06-12,27,5.47599684676471
1992-06-13,27,5.475996902174611
1992-06-14,27,5.475996946555941
1992-06-15,27,5.475996982103783
1992-06-16,27,5.475997010576321
1992-06-17,27,5.4759970333817956
1992-06-18,27,5.475997051648157
1992-06-19,27,5.475997066278853
1992-06-20,27,5.475997077997512
1992-06-21,27,5.4759970873837345
1992-06-22,27,5.47599709490176
1992-06-23,27,5.4759971009234265
1992-06-24,27,5.475997105746564
1992-06-25,27,5.4759971096097235
1992-06-26,27,5.475997112703975
1992-06-27,27,5.475997115182358
1992-06-28,27,5.475997117167454
1992-06-29,27,5.475997118757443
1992-06-30,27,5.475997120030968
1992-07-01,27,5.475997121051015
1992-07-02,27,5.475997121868036
1992-07-03,27,5.475997122522441
1992-07-04,27,5.475997123046595
1992-07-05,27,5.475997123466423
1992-07-06,27,5.475997123802691
1992-07-07,27,5.4759971240720295
1992-07-08,27,5.47599712428776
1992-07-09,27,5.4759971244605525
1992-07-10,27,5.475997124598953
1992-07-11,27,5.4759971247098065
1992-07-12,27,5.475997124798596
1992-04-11,28,13.686290171996188
1992-04-12,28,13.64501609168086
1992-04-13,28,13.631571596232371
1992-04-14,28,13.627192226504844
1992-04-15,28,13.625765703710899
1992-04-16,28,13.625301032443511
1992-04-17,28,13.62514967181496
1992-04-18,28,13.625100368056618
1992-04-19,28,13.62508430799787
1992-04-20,28,13.625079076642377
1992-04-21,28,13.625077372596289
1992-04-22,28,13.625076817525414
1992-04-23,28,13.625076636718289
1992-04-24,28,13.625076577822716
1992-04-25,28,13.625076558638249
1992-04-26,28,13.625076552389157
1992-04-27,28,13.625076550353596
1992-04-28,28,13.625076549690538
1992-04-29,28,13.625076549474556
1992-04-30,28,13.625076549404204
1992-05-01,28,13.625076549381287
1992-05-02,28,13.625076549373823
1992-05-03,28,13.625076549371391
1992-05-04,28,13.625076549370599
1992-05-05,28,13.625076549370341
1992-05-06,28,13.625076549370258
1992-05-07,28,13.625076549370231
1992-05-08,28,13.625076549370222
1992-05-09,28,13.625076549370219
1992-05-10,28,13.625076549370217
1992-05-11,28,13.625076549370217
1992-05-12,28,13.625076549370217
1992-05-13,28,13.625076549370217
1992-05-14,28,13.625076549370217
1992-05-15,28,13.625076549370217
1992-05-16,28,13.625076549370217
1992-05-17,28,13.625076549370217
1992-05-18,28,13.625076549370217
1992-05-19,28,13.625076549370217
1992-05-20,28,13.625076549370217
1992-05-21,28,13.625076549370217
1992-05-22,28,13.625076549370217
1992-05-23,28,13.625076549370217
1992-05-24,28,13.625076549370217
1992-05-25,28,13.625076549370217
1992-05-26,28,13.625076549370217
1992-05-27,28,13.625076549370217
1992-05-28,28,13.625076549370217
1992-05-29,28,13.625076549370217
1992-05-30,28,13.625076549370217
1992-05-31,28,13.625076549370217
1992-06-01,28,13.625076549370217
1992-06-02,28,13.625076549370217
1992-06-03,28,13.625076549370217
1992-06-04,28,13.625076549370217
1992-06-05,28,13.625076549370217
1992-06-06,28,13.625076549370217
1992-06-07,28,13.625076549370217
1992-06-08,28,13.625076549370217
1992-06-09,28,13.625076549370217
